robot_id,month,months_since_deploy,hours_available,hours_used,utilization,uptime,revenue,connectivity,edge_compute,field_service,incidents
RB0056,2025-10,4,335.6,268.1,0.799,0.9533,5898.42,85.0,112.61,719.89,0
RB0056,2025-11,5,341.9,257.8,0.7539,0.9713,5670.63,85.0,108.26,776.87,0
RB0056,2025-12,6,335.1,239.7,0.7153,0.9519,5272.63,85.0,100.66,485.0,0
RB0056,2026-01,7,344.2,264.2,0.7678,0.9778,5813.31,85.0,110.98,595.38,0
RB0056,2026-02,8,334.9,248.0,0.7407,0.9514,5457.01,85.0,104.18,459.7,0
RB0056,2026-03,9,344.6,261.1,0.7578,0.9789,5744.59,85.0,109.67,776.88,1
RB0056,2026-04,10,348.4,288.9,0.8292,0.9899,6356.16,85.0,121.34,526.53,0
RB0056,2026-05,11,344.3,282.5,0.8205,0.978,6214.13,85.0,118.63,568.94,0
RB0056,2026-06,12,344.2,274.4,0.7972,0.9779,6037.16,85.0,115.25,437.47,0
RB0057,2025-07,0,342.5,69.5,0.2028,0.9731,1528.49,85.0,29.18,478.15,0
RB0057,2025-08,1,342.9,140.3,0.4092,0.9742,3087.49,85.0,58.94,699.33,0
RB0057,2025-09,2,340.8,190.0,0.5576,0.9683,4180.97,85.0,79.82,746.05,1
RB0057,2025-10,3,334.8,265.6,0.7933,0.9513,5843.98,85.0,111.57,790.44,1
RB0057,2025-11,4,344.5,278.8,0.8093,0.9787,6134.14,85.0,117.11,773.27,0
RB0057,2025-12,5,335.9,250.4,0.7452,0.9544,5507.96,85.0,105.15,770.29,0
RB0057,2026-01,6,348.1,295.7,0.8495,0.9888,6504.48,85.0,124.18,512.42,0
RB0057,2026-02,7,341.0,287.6,0.8433,0.9689,6327.19,85.0,120.79,501.72,0
RB0057,2026-03,8,340.4,240.0,0.7049,0.9672,5279.41,85.0,100.79,715.63,0
RB0057,2026-04,9,340.2,269.1,0.7909,0.9666,5919.83,85.0,113.01,742.97,0
RB0057,2026-05,10,337.9,256.4,0.7587,0.9601,5640.36,85.0,107.68,775.06,0
RB0057,2026-06,11,343.6,279.7,0.8142,0.9761,6154.5,85.0,117.49,643.21,0
RB0058,2025-07,0,343.8,71.1,0.2069,0.9766,1564.8,85.0,29.87,492.81,0
RB0058,2025-08,1,348.3,132.6,0.3807,0.9895,2917.31,85.0,55.69,482.22,0
RB0058,2025-09,2,339.3,217.2,0.6402,0.9639,4778.59,85.0,91.23,676.2,0
RB0058,2025-10,3,337.8,269.2,0.797,0.9597,5923.4,85.0,113.08,669.11,0
RB0058,2025-11,4,336.3,260.9,0.7757,0.9554,5739.46,85.0,109.57,717.28,1
RB0058,2025-12,5,347.9,272.7,0.7838,0.9883,5998.82,85.0,114.52,708.09,0
RB0058,2026-01,6,342.4,289.5,0.8454,0.9727,6368.69,85.0,121.58,798.22,0
RB0058,2026-02,7,336.8,287.7,0.8543,0.9567,6329.1,85.0,120.83,443.91,0
RB0058,2026-03,8,339.9,277.1,0.8153,0.9657,6096.99,85.0,116.4,698.99,0
RB0058,2026-04,9,338.0,242.1,0.7162,0.9603,5325.56,85.0,101.67,630.02,0
RB0058,2026-05,10,347.4,269.0,0.7743,0.9868,5917.04,85.0,112.96,672.58,0
RB0058,2026-06,11,346.0,243.6,0.704,0.9831,5359.4,85.0,102.32,625.04,0
RB0059,2025-07,0,338.4,55.6,0.1642,0.9614,1166.73,85.0,23.33,423.76,0
RB0059,2025-08,1,340.5,112.9,0.3317,0.9672,2371.4,85.0,47.43,679.63,1
RB0059,2025-09,2,336.0,154.7,0.4604,0.9545,3248.72,85.0,64.97,581.76,0
RB0059,2025-10,3,338.0,214.5,0.6347,0.9601,4504.7,85.0,90.09,761.56,0
RB0059,2025-11,4,347.9,230.6,0.6629,0.9885,4843.63,85.0,96.87,650.82,0
RB0059,2025-12,5,339.7,219.4,0.6459,0.965,4606.96,85.0,92.14,492.3,1
RB0059,2026-01,6,340.9,196.9,0.5775,0.9685,4133.99,85.0,82.68,516.09,0
RB0059,2026-02,7,347.2,195.2,0.5621,0.9863,4098.31,85.0,81.97,560.08,0
RB0059,2026-03,8,336.0,193.1,0.5747,0.9545,4054.58,85.0,81.09,647.1,0
RB0059,2026-04,9,337.7,218.3,0.6464,0.9594,4584.11,85.0,91.68,446.28,0
RB0059,2026-05,10,347.8,207.2,0.5956,0.9882,4350.64,85.0,87.01,445.06,0
RB0059,2026-06,11,340.7,204.0,0.5987,0.968,4284.0,85.0,85.68,528.43,0
RB0060,2025-07,0,347.0,20.8,0.0601,0.9858,395.98,85.0,8.75,941.34,0
RB0060,2025-08,1,340.3,35.2,0.1033,0.9668,667.99,85.0,14.77,621.43,0
RB0060,2025-09,2,347.6,61.9,0.178,0.9875,1175.33,85.0,25.98,627.02,0
RB0060,2025-10,3,334.6,80.7,0.2412,0.9506,1533.68,85.0,33.9,693.77,0
RB0060,2025-11,4,339.7,79.4,0.2337,0.9651,1508.2,85.0,33.34,682.12,0
RB0060,2025-12,5,336.5,79.7,0.2369,0.9559,1514.28,85.0,33.47,669.51,0
RB0060,2026-01,6,342.8,82.7,0.2414,0.9738,1571.94,85.0,34.75,923.11,0
RB0060,2026-02,7,335.9,79.5,0.2367,0.9542,1510.82,85.0,33.4,703.64,0
RB0060,2026-03,8,340.4,81.8,0.2404,0.9671,1554.62,85.0,34.37,1087.78,0
RB0060,2026-04,9,342.8,79.4,0.2317,0.9739,1509.13,85.0,33.36,1084.92,0
RB0060,2026-05,10,334.4,70.0,0.2093,0.9501,1330.13,85.0,29.4,910.18,0
RB0060,2026-06,11,341.5,79.9,0.234,0.9703,1518.61,85.0,33.57,824.78,0
RB0061,2025-07,0,348.5,58.0,0.1664,0.99,1217.62,85.0,24.35,715.86,0
RB0061,2025-08,1,344.1,101.0,0.2934,0.9777,2120.6,85.0,42.41,776.85,0
RB0061,2025-09,2,339.5,146.3,0.4309,0.9645,3072.41,85.0,61.45,736.96,0
RB0061,2025-10,3,335.6,206.6,0.6155,0.9533,4337.56,85.0,86.75,486.27,0
RB0061,2025-11,4,340.5,220.8,0.6484,0.9674,4636.64,85.0,92.73,714.3,0
RB0061,2025-12,5,335.6,186.8,0.5565,0.9534,3921.91,85.0,78.44,671.01,0
RB0061,2026-01,6,348.3,209.4,0.6012,0.9895,4397.6,85.0,87.95,802.82,0
RB0061,2026-02,7,343.2,222.8,0.6493,0.9749,4679.17,85.0,93.58,506.65,0
RB0061,2026-03,8,344.4,192.4,0.5587,0.9785,4041.27,85.0,80.83,686.69,0
RB0061,2026-04,9,342.8,210.2,0.6133,0.9738,4414.45,85.0,88.29,667.47,0
RB0061,2026-05,10,345.4,194.1,0.562,0.9812,4076.35,85.0,81.53,574.56,0
RB0061,2026-06,11,340.4,225.3,0.6621,0.9669,4732.08,85.0,94.64,739.03,0
RB0062,2025-07,0,339.0,46.5,0.1373,0.9631,977.51,85.0,19.55,744.82,0
RB0062,2025-08,1,347.4,108.6,0.3127,0.9868,2281.06,85.0,45.62,579.91,0
RB0062,2025-09,2,334.6,160.9,0.4808,0.9504,3378.03,85.0,67.56,600.74,0
RB0062,2025-10,3,343.4,212.4,0.6183,0.9757,4459.49,85.0,89.19,489.77,0
RB0062,2025-11,4,338.7,201.9,0.5961,0.9623,4240.04,85.0,84.8,690.05,0
RB0062,2025-12,5,338.0,197.5,0.5843,0.9603,4147.41,85.0,82.95,698.78,0
RB0062,2026-01,6,348.2,221.3,0.6356,0.9893,4648.13,85.0,92.96,739.13,0
RB0062,2026-02,7,345.6,208.1,0.6021,0.9819,4369.71,85.0,87.39,509.46,0
RB0062,2026-03,8,346.7,230.6,0.6652,0.9848,4842.73,85.0,96.85,837.52,0
RB0062,2026-04,9,340.3,214.7,0.6309,0.9667,4508.39,85.0,90.17,560.16,0
RB0062,2026-05,10,339.9,222.7,0.6554,0.9655,4677.65,85.0,93.55,639.06,1
RB0062,2026-06,11,346.8,204.9,0.5907,0.9853,4302.2,85.0,86.04,489.44,0
RB0063,2025-07,0,312.5,35.2,0.1126,0.8878,703.66,85.0,14.78,4754.65,0
RB0063,2025-08,1,317.1,79.5,0.2506,0.901,1589.55,85.0,33.38,4809.69,0
RB0063,2025-09,2,309.5,103.5,0.3344,0.8792,2070.04,85.0,43.47,3402.02,0
RB0063,2025-10,3,329.2,162.6,0.4939,0.9351,3251.56,85.0,68.28,3051.2,1
RB0063,2025-11,4,329.4,171.2,0.5199,0.9357,3424.4,85.0,71.91,5525.09,0
RB0063,2025-12,5,313.6,151.4,0.483,0.8908,3028.87,85.0,63.61,3779.22,0
RB0063,2026-01,6,332.7,166.1,0.4993,0.9452,3322.67,85.0,69.78,4130.21,0
RB0063,2026-02,7,323.5,151.8,0.4693,0.919,3036.62,85.0,63.77,3573.64,0
RB0063,2026-03,8,316.0,145.1,0.4591,0.8977,2901.78,85.0,60.94,4995.96,0
RB0063,2026-04,9,333.8,172.7,0.5172,0.9484,3453.62,85.0,72.53,4582.05,0
RB0063,2026-05,10,326.5,149.3,0.4572,0.9277,2985.68,85.0,62.7,3799.94,0
RB0063,2026-06,11,337.3,146.4,0.434,0.9581,2927.7,85.0,61.48,3526.3,0
RB0064,2025-07,0,341.9,57.2,0.1674,0.9713,1202.09,85.0,24.04,759.13,0
RB0064,2025-08,1,343.7,99.8,0.2905,0.9763,2096.22,85.0,41.92,709.03,0
RB0064,2025-09,2,345.1,160.6,0.4654,0.9805,3373.04,85.0,67.46,782.57,0
RB0064,2025-10,3,339.6,226.7,0.6673,0.9649,4759.66,85.0,95.19,756.22,0
RB0064,2025-11,4,334.6,191.9,0.5734,0.9506,4029.06,85.0,80.58,806.14,0
RB0064,2025-12,5,337.1,218.3,0.6476,0.9576,4583.78,85.0,91.68,667.09,0
RB0064,2026-01,6,342.3,222.6,0.6504,0.9724,4674.7,85.0,93.49,465.31,0
RB0064,2026-02,7,334.6,206.2,0.6163,0.9505,4330.48,85.0,86.61,511.9,0
RB0064,2026-03,8,336.3,206.3,0.6135,0.9554,4332.59,85.0,86.65,684.62,0
RB0064,2026-04,9,343.7,195.0,0.5673,0.9765,4094.89,85.0,81.9,661.16,0
RB0064,2026-05,10,336.4,196.3,0.5836,0.9556,4122.77,85.0,82.46,442.05,0
RB0064,2026-06,11,345.8,201.9,0.5839,0.9824,4240.6,85.0,84.81,609.57,0
RB0065,2025-07,0,342.2,48.4,0.1415,0.9721,1016.43,85.0,20.33,756.5,0
RB0065,2025-08,1,335.0,104.4,0.3116,0.9517,2192.38,85.0,43.85,718.65,0
RB0065,2025-09,2,340.2,164.1,0.4823,0.9664,3445.85,85.0,68.92,798.17,0
RB0065,2025-10,3,334.6,198.4,0.5931,0.9505,4167.15,85.0,83.34,615.23,0
RB0065,2025-11,4,341.7,189.2,0.5538,0.9709,3974.13,85.0,79.48,579.59,0
RB0065,2025-12,5,338.6,191.8,0.5664,0.962,4027.77,85.0,80.56,497.06,0
RB0065,2026-01,6,337.5,193.6,0.5735,0.9589,4065.0,85.0,81.3,490.73,0
RB0065,2026-02,7,337.0,219.5,0.6512,0.9574,4608.5,85.0,92.17,629.24,0
RB0065,2026-03,8,336.6,225.8,0.6707,0.9564,4741.62,85.0,94.83,542.45,0
RB0065,2026-04,9,335.6,196.8,0.5866,0.9533,4133.62,85.0,82.67,504.04,0
RB0065,2026-05,10,337.9,224.8,0.6651,0.9601,4720.29,85.0,94.41,713.22,0
RB0065,2026-06,11,348.1,208.4,0.5987,0.9889,4376.68,85.0,87.53,714.92,0
RB0066,2025-08,0,341.7,53.4,0.1564,0.9708,1122.2,85.0,22.44,519.52,0
RB0066,2025-09,1,347.1,98.3,0.2831,0.9861,2063.7,85.0,41.27,545.39,0
RB0066,2025-10,2,340.0,146.4,0.4306,0.9659,3074.66,85.0,61.49,633.69,0
RB0066,2025-11,3,341.9,208.9,0.611,0.9713,4386.79,85.0,87.74,719.93,0
RB0066,2025-12,4,342.6,197.6,0.5769,0.9732,4150.32,85.0,83.01,490.53,0
RB0066,2026-01,5,342.1,211.9,0.6194,0.9718,4449.9,85.0,89.0,581.46,0
RB0066,2026-02,6,338.1,205.1,0.6068,0.9604,4307.77,85.0,86.16,583.7,0
RB0066,2026-03,7,337.4,215.7,0.6391,0.9586,4529.15,85.0,90.58,426.99,0
RB0066,2026-04,8,347.5,204.8,0.5895,0.9871,4301.48,85.0,86.03,433.29,0
RB0066,2026-05,9,337.6,187.2,0.5545,0.9591,3931.32,85.0,78.63,684.75,0
RB0066,2026-06,10,346.2,205.1,0.5925,0.9837,4308.12,85.0,86.16,545.42,0
RB0067,2025-08,0,336.4,17.2,0.0513,0.9558,327.6,85.0,7.24,1157.34,0
RB0067,2025-09,1,347.0,35.8,0.1031,0.9859,680.04,85.0,15.03,1061.47,0
RB0067,2025-10,2,337.2,52.4,0.1555,0.958,996.08,85.0,22.02,634.36,0
RB0067,2025-11,3,338.3,80.0,0.2364,0.9611,1519.8,85.0,33.6,630.88,0
RB0067,2025-12,4,346.9,73.7,0.2126,0.9856,1401.17,85.0,30.97,806.41,0
RB0067,2026-01,5,340.0,72.1,0.2121,0.966,1370.13,85.0,30.29,1050.57,0
RB0067,2026-02,6,346.5,71.1,0.2053,0.9843,1351.43,85.0,29.87,1127.98,0
RB0067,2026-03,7,344.4,73.5,0.2134,0.9784,1396.11,85.0,30.86,987.73,0
RB0067,2026-04,8,345.6,82.5,0.2387,0.9818,1567.16,85.0,34.64,1065.32,0
RB0067,2026-05,9,340.0,75.1,0.221,0.9658,1427.63,85.0,31.56,807.73,0
RB0067,2026-06,10,336.0,67.7,0.2016,0.9545,1286.97,85.0,28.45,1147.16,0
RB0068,2025-08,0,335.0,60.3,0.1799,0.9517,1326.1,85.0,25.32,725.91,0
RB0068,2025-09,1,341.6,140.1,0.4101,0.9706,3082.1,85.0,58.84,690.39,0
RB0068,2025-10,2,335.3,192.3,0.5734,0.9525,4229.55,85.0,80.75,653.47,0
RB0068,2025-11,3,340.0,288.5,0.8487,0.9658,6348.04,85.0,121.19,606.05,0
RB0068,2025-12,4,340.2,291.0,0.8553,0.9665,6401.32,85.0,122.21,555.61,1
RB0068,2026-01,5,342.2,266.9,0.7799,0.9721,5871.32,85.0,112.09,588.8,0
RB0068,2026-02,6,347.6,274.0,0.7883,0.9876,6028.35,85.0,115.09,555.86,0
RB0068,2026-03,7,338.6,281.3,0.8307,0.9619,6188.0,85.0,118.13,650.46,0
RB0068,2026-04,8,346.9,247.8,0.7143,0.9856,5451.88,85.0,104.08,833.12,0
RB0068,2026-05,9,341.6,275.2,0.8055,0.9705,6053.7,85.0,115.57,469.46,0
RB0068,2026-06,10,335.2,242.5,0.7233,0.9524,5335.02,85.0,101.85,721.63,0
RB0069,2025-08,0,343.9,72.6,0.211,0.9769,1596.17,85.0,30.47,649.6,0
RB0069,2025-09,1,336.0,141.6,0.4215,0.9545,3115.17,85.0,59.47,732.52,0
RB0069,2025-10,2,346.6,186.1,0.5368,0.9848,4093.61,85.0,78.15,481.49,0
RB0069,2025-11,3,336.2,248.8,0.7399,0.9551,5472.51,85.0,104.48,618.24,0
RB0069,2025-12,4,347.8,297.0,0.8541,0.988,6534.89,85.0,124.76,815.3,0
RB0069,2026-01,5,341.6,279.2,0.8173,0.9705,6142.53,85.0,117.27,454.67,0
RB0069,2026-02,6,348.1,272.9,0.784,0.989,6004.59,85.0,114.63,814.84,0
RB0069,2026-03,7,343.6,272.5,0.7931,0.9762,5995.54,85.0,114.46,834.16,0
RB0069,2026-04,8,340.3,287.7,0.8453,0.9668,6329.26,85.0,120.83,482.31,0
RB0069,2026-05,9,336.7,263.7,0.7832,0.9565,5800.65,85.0,110.74,831.06,0
RB0069,2026-06,10,334.7,244.5,0.7307,0.9508,5379.79,85.0,102.71,650.33,0
RB0070,2025-08,0,339.5,53.7,0.1582,0.9644,1128.07,85.0,22.56,451.83,0
RB0070,2025-09,1,340.0,100.3,0.2951,0.966,2106.95,85.0,42.14,610.11,0
RB0070,2025-10,2,339.6,144.2,0.4245,0.9648,3027.63,85.0,60.55,447.64,0
RB0070,2025-11,3,337.6,188.5,0.5582,0.9591,3957.47,85.0,79.15,443.04,0
RB0070,2025-12,4,343.8,220.8,0.6423,0.9766,4637.16,85.0,92.74,460.18,0
RB0070,2026-01,5,341.9,229.2,0.6703,0.9713,4812.7,85.0,96.25,675.45,0
RB0070,2026-02,6,340.4,199.3,0.5855,0.9669,4184.57,85.0,83.69,820.39,0
RB0070,2026-03,7,348.1,211.6,0.6079,0.9891,4444.32,85.0,88.89,550.15,0
RB0070,2026-04,8,346.8,209.4,0.6038,0.9852,4396.76,85.0,87.94,655.31,0
RB0070,2026-05,9,347.7,224.9,0.6468,0.9879,4722.82,85.0,94.46,792.99,0
RB0070,2026-06,10,343.0,194.3,0.5664,0.9745,4080.1,85.0,81.6,518.43,0
RB0071,2025-08,0,344.1,70.5,0.2049,0.9776,1550.88,85.0,29.61,647.82,0
RB0071,2025-09,1,337.0,125.8,0.3734,0.9573,2767.91,85.0,52.84,756.24,0
RB0071,2025-10,2,340.4,218.8,0.6428,0.9672,4814.55,85.0,91.91,496.49,0
RB0071,2025-11,3,339.4,287.5,0.8471,0.9642,6325.19,85.0,120.75,475.46,0
RB0071,2025-12,4,345.6,296.4,0.8574,0.982,6519.86,85.0,124.47,446.44,0
RB0071,2026-01,5,342.1,244.5,0.7148,0.9718,5379.49,85.0,102.7,809.62,0
RB0071,2026-02,6,347.6,281.5,0.8099,0.9874,6192.62,85.0,118.22,469.45,0
RB0071,2026-03,7,344.7,266.6,0.7733,0.9793,5864.31,85.0,111.95,486.07,0
RB0071,2026-04,8,343.0,255.7,0.7453,0.9745,5624.51,85.0,107.38,718.41,0
RB0071,2026-05,9,345.0,262.3,0.7603,0.9802,5771.16,85.0,110.18,582.4,0
RB0071,2026-06,10,341.2,252.4,0.7397,0.9694,5552.88,85.0,106.01,605.02,0
RB0072,2025-08,0,335.8,20.1,0.0599,0.9539,381.91,85.0,8.44,660.1,0
RB0072,2025-09,1,334.8,36.2,0.1081,0.9511,687.56,85.0,15.2,1148.06,0
RB0072,2025-10,2,336.3,53.0,0.1577,0.9553,1007.28,85.0,22.27,1168.52,0
RB0072,2025-11,3,346.3,81.1,0.2341,0.9838,1540.08,85.0,34.04,635.86,0
RB0072,2025-12,4,337.8,78.0,0.2309,0.9597,1482.0,85.0,32.76,618.68,0
RB0072,2026-01,5,335.1,78.4,0.2339,0.9521,1489.29,85.0,32.92,1056.84,0
RB0072,2026-02,6,342.6,67.9,0.1982,0.9732,1290.12,85.0,28.52,865.07,0
RB0072,2026-03,7,338.5,69.6,0.2056,0.9615,1322.17,85.0,29.23,938.32,0
RB0072,2026-04,8,334.6,69.5,0.2077,0.9504,1320.41,85.0,29.19,930.46,0
RB0072,2026-05,9,340.0,77.9,0.229,0.966,1479.62,85.0,32.71,906.68,0
RB0072,2026-06,10,345.3,75.6,0.2189,0.981,1435.9,85.0,31.74,1071.66,0
RB0073,2025-08,0,337.4,47.6,0.141,0.9584,998.75,85.0,19.98,3027.54,0
RB0073,2025-09,1,327.1,108.1,0.3303,0.9293,2269.15,85.0,45.38,4129.71,1
RB0073,2025-10,2,316.3,147.0,0.4647,0.8985,3086.31,85.0,61.73,3627.84,0
RB0073,2025-11,3,342.5,196.5,0.5738,0.9731,4127.45,85.0,82.55,3490.1,0
RB0073,2025-12,4,333.8,196.2,0.588,0.9482,4121.22,85.0,82.42,4605.47,1
RB0073,2026-01,5,314.5,196.8,0.6259,0.8934,4133.79,85.0,82.68,3740.25,0
RB0073,2026-02,6,336.5,205.6,0.6111,0.956,4318.46,85.0,86.37,4301.2,1
RB0073,2026-03,7,333.8,203.3,0.609,0.9482,4268.78,85.0,85.38,3428.43,0
RB0073,2026-04,8,330.7,219.8,0.6647,0.9395,4616.22,85.0,92.32,3033.82,1
RB0073,2026-05,9,320.1,205.4,0.6416,0.9094,4312.67,85.0,86.25,3705.7,0
RB0073,2026-06,10,323.2,197.2,0.6102,0.9183,4142.14,85.0,82.84,2542.8,1
RB0074,2025-08,0,335.3,53.8,0.1605,0.9525,1129.93,85.0,22.6,833.58,0
RB0074,2025-09,1,336.7,102.7,0.3051,0.9567,2157.72,85.0,43.15,533.06,0
RB0074,2025-10,2,336.4,155.7,0.4628,0.9556,3268.96,85.0,65.38,807.04,0
RB0074,2025-11,3,344.1,221.5,0.6438,0.9774,4651.28,85.0,93.03,668.01,0
RB0074,2025-12,4,343.4,229.4,0.6681,0.9756,4818.13,85.0,96.36,726.49,0
RB0074,2026-01,5,339.5,220.5,0.6495,0.9644,4630.48,85.0,92.61,670.47,0
RB0074,2026-02,6,335.3,208.6,0.622,0.9525,4379.72,85.0,87.59,633.97,1
RB0074,2026-03,7,343.9,213.4,0.6207,0.9769,4481.9,85.0,89.64,582.86,0
RB0074,2026-04,8,342.4,195.4,0.5706,0.9727,4102.86,85.0,82.06,498.82,0
RB0074,2026-05,9,334.8,214.9,0.642,0.9512,4513.59,85.0,90.27,587.91,0
RB0074,2026-06,10,339.2,206.6,0.609,0.9637,4337.98,85.0,86.76,490.74,0
RB0075,2025-08,0,341.2,48.5,0.1423,0.9693,1019.49,85.0,20.39,446.89,0
RB0075,2025-09,1,336.9,103.1,0.306,0.9572,2165.11,85.0,43.3,671.96,0
RB0075,2025-10,2,347.4,149.4,0.4301,0.987,3137.66,85.0,62.75,782.98,0
RB0075,2025-11,3,340.3,213.1,0.6261,0.9668,4474.91,85.0,89.5,776.56,0
RB0075,2025-12,4,342.1,221.9,0.6487,0.9719,4660.05,85.0,93.2,600.33,0
RB0075,2026-01,5,342.1,225.0,0.6576,0.9719,4724.22,85.0,94.48,724.62,0
RB0075,2026-02,6,337.5,221.1,0.6552,0.9587,4643.31,85.0,92.87,571.76,0
RB0075,2026-03,7,335.6,204.2,0.6085,0.9535,4288.97,85.0,85.78,594.36,1
RB0075,2026-04,8,342.5,212.4,0.6203,0.973,4461.17,85.0,89.22,485.41,0
RB0075,2026-05,9,337.4,190.3,0.5639,0.9584,3995.31,85.0,79.91,717.27,0
RB0075,2026-06,10,341.8,220.3,0.6445,0.9709,4625.6,85.0,92.51,708.84,0
RB0076,2025-08,0,339.7,47.7,0.1404,0.965,1001.58,85.0,20.03,524.88,0
RB0076,2025-09,1,345.5,113.1,0.3273,0.9814,2374.77,85.0,47.5,606.96,0
RB0076,2025-10,2,347.8,167.9,0.4826,0.988,3524.92,85.0,70.5,635.75,0
RB0076,2025-11,3,338.3,223.0,0.6592,0.9611,4683.01,85.0,93.66,801.47,0
RB0076,2025-12,4,336.9,217.5,0.6456,0.9571,4567.71,85.0,91.35,517.54,0
RB0076,2026-01,5,342.5,193.8,0.5658,0.9731,4069.51,85.0,81.39,565.83,0
RB0076,2026-02,6,341.4,224.4,0.6572,0.97,4712.56,85.0,94.25,559.97,0
RB0076,2026-03,7,346.5,223.1,0.644,0.9844,4686.06,85.0,93.72,637.4,0
RB0076,2026-04,8,342.3,208.7,0.6096,0.9725,4382.16,85.0,87.64,504.17,0
RB0076,2026-05,9,347.2,226.5,0.6525,0.9862,4756.62,85.0,95.13,554.75,0
RB0076,2026-06,10,338.3,224.9,0.6649,0.961,4722.99,85.0,94.46,714.5,0
RB0077,2025-08,0,340.0,53.4,0.1571,0.9658,1121.82,85.0,22.44,582.43,1
RB0077,2025-09,1,337.2,99.2,0.2941,0.958,2082.6,85.0,41.65,800.08,0
RB0077,2025-10,2,345.5,146.1,0.4229,0.9816,3068.73,85.0,61.37,835.83,0
RB0077,2025-11,3,339.8,217.0,0.6387,0.9654,4557.99,85.0,91.16,567.17,0
RB0077,2025-12,4,339.9,215.0,0.6325,0.9656,4514.4,85.0,90.29,632.8,0
RB0077,2026-01,5,347.6,208.4,0.5994,0.9875,4375.81,85.0,87.52,518.03,0
RB0077,2026-02,6,338.7,218.7,0.6456,0.9623,4592.61,85.0,91.85,759.19,0
RB0077,2026-03,7,341.6,190.7,0.5582,0.9705,4004.5,85.0,80.09,833.27,0
RB0077,2026-04,8,340.0,193.0,0.5676,0.9659,4052.78,85.0,81.06,794.11,0
RB0077,2026-05,9,338.8,187.9,0.5546,0.9625,3945.69,85.0,78.91,429.57,0
RB0077,2026-06,10,343.7,229.3,0.6671,0.9765,4815.53,85.0,96.31,778.0,0
RB0078,2025-08,0,334.5,18.9,0.0566,0.9503,359.55,85.0,7.95,1018.72,0
RB0078,2025-09,1,342.1,36.4,0.1063,0.9718,690.89,85.0,15.27,658.07,0
RB0078,2025-10,2,338.0,57.0,0.1685,0.9602,1082.29,85.0,23.92,869.19,0
RB0078,2025-11,3,346.6,74.9,0.2161,0.9846,1422.79,85.0,31.45,972.27,0
RB0078,2025-12,4,342.7,74.4,0.2172,0.9735,1413.9,85.0,31.25,838.28,0
RB0078,2026-01,5,341.8,74.7,0.2184,0.971,1418.63,85.0,31.36,789.91,0
RB0078,2026-02,6,337.4,69.8,0.2068,0.9586,1325.75,85.0,29.31,1041.72,0
RB0078,2026-03,7,338.4,74.6,0.2205,0.9612,1417.32,85.0,31.33,623.46,0
RB0078,2026-04,8,336.4,72.8,0.2164,0.9557,1383.24,85.0,30.58,672.28,0
RB0078,2026-05,9,347.9,76.4,0.2195,0.9884,1451.01,85.0,32.07,791.15,0
RB0078,2026-06,10,336.4,67.7,0.2012,0.9557,1286.33,85.0,28.43,1126.95,0
RB0079,2025-09,0,341.8,47.6,0.1392,0.9709,999.09,85.0,19.98,482.11,0
RB0079,2025-10,1,340.3,97.5,0.2867,0.9666,2048.27,85.0,40.97,687.47,0
RB0079,2025-11,2,341.5,153.8,0.4504,0.9701,3230.12,85.0,64.6,742.99,0
RB0079,2025-12,3,336.3,210.5,0.626,0.9553,4420.7,85.0,88.41,543.06,1
RB0079,2026-01,4,346.2,207.9,0.6006,0.9836,4366.64,85.0,87.33,834.68,0
RB0079,2026-02,5,345.7,190.2,0.5503,0.982,3994.62,85.0,79.89,472.01,0
RB0079,2026-03,6,337.9,226.0,0.6688,0.9598,4745.54,85.0,94.91,807.96,0
RB0079,2026-04,7,338.5,211.5,0.6248,0.9615,4440.89,85.0,88.82,546.28,0
RB0079,2026-05,8,340.2,205.0,0.6025,0.9666,4305.04,85.0,86.1,583.75,1
RB0079,2026-06,9,337.6,209.7,0.6212,0.9592,4404.68,85.0,88.09,745.73,0
RB0080,2025-09,0,342.7,19.2,0.056,0.9736,364.38,85.0,8.05,1107.24,0
RB0080,2025-10,1,340.2,37.2,0.1095,0.9666,707.71,85.0,15.64,1159.87,0
RB0080,2025-11,2,347.2,62.9,0.1812,0.9865,1195.61,85.0,26.43,855.74,0
RB0080,2025-12,3,347.1,73.7,0.2124,0.986,1400.86,85.0,30.97,791.04,0
RB0080,2026-01,4,336.7,70.1,0.2083,0.9565,1332.32,85.0,29.45,732.99,0
RB0080,2026-02,5,346.6,77.8,0.2246,0.9846,1478.81,85.0,32.69,1068.14,0
RB0080,2026-03,6,344.3,68.7,0.1996,0.9781,1305.51,85.0,28.86,755.6,0
RB0080,2026-04,7,342.2,68.9,0.2014,0.972,1309.08,85.0,28.94,1005.04,0
RB0080,2026-05,8,341.8,81.3,0.2378,0.9709,1544.08,85.0,34.13,983.93,0
RB0080,2026-06,9,339.5,75.1,0.2212,0.9644,1426.5,85.0,31.53,683.18,0
RB0081,2025-09,0,339.9,51.6,0.1518,0.9656,1083.12,85.0,21.66,759.16,0
RB0081,2025-10,1,335.1,93.6,0.2792,0.952,1964.91,85.0,39.3,429.68,0
RB0081,2025-11,2,344.4,163.3,0.4743,0.9784,3430.27,85.0,68.61,696.62,0
RB0081,2025-12,3,338.6,219.9,0.6495,0.9618,4617.73,85.0,92.35,668.65,1
RB0081,2026-01,4,348.2,230.0,0.6605,0.9891,4829.05,85.0,96.58,685.84,0
